label2_id	text
刚看新闻四川发生了地震 想问一下明天下午飞重庆的航班是正常起飞吗	124
怎么查询别人给我订的机票	200
行程单怎么打印？	183
我今天花土沟到西宁的机票，需要取消值机	10
为啥我值机之后我的行程没有了	180
这么没显示行程日期	180
怎么取消已经值机的飞机	10
为什我的手机无法值机	94
添加以往行程用	180
国际航班没有自动显示	214
请问艾草香囊能过海关吗	175
为什么我的行程历史里，有一部分没有显示出来	180
我早上的航班是否改过时间	238
为什么不能手机选座	94
首都国际机场 客服电话	282
为什么已显示值机状态，但又不能手机值机	94
护照英文姓名不符合	365
昨天到客服一直没有回复我，请问有电话号码？	40
8.31号的机票订不了吗	366
为什么苹果手机不显示电子登机牌？	70
我们出行有6个人，我只能选三个人值机选座	154
500ml的液体可以托运嘛	194
删除旧护照信息	20
如何添加家里人登机	157
手机值机在那里了	35
身份证号是对的，就是名字最后一个字打错了，能改吗？	271
为什么不解决问题？？	186
座位被换	330
如何成为会员？	307
半年内的航班没有导入	180
怎么查询航班是否延误	124
值机如何添加同行人	45
临时改签是不是很贵	238
为什么我没有开启却被行程保护无法值机？？？	251
买的需要中转的航班为什么没有第一班飞机的信息	180
我昨天定的接送机，司机没有来，首汽那边已经取消订单了，但是平台已收取我的费用277元，请客服跟我联系退费	134
你好，问下春秋航空为啥在行程显示不出来	252
显示认证失败	346
什么时候可以自助值机	160
儿童自己乘机	9
QQ群加不进	84
为何手机不能选座	94
行程单为什么没有座位号	183
能否在航旅纵横购机票？	366
我怎么选靠窗位置	2
国际航班没有显示行程吗？	214
你好，请问一下，要托运可否手机上值机	155
航班取消，取消值机	294
为什么看不到国外的飞行记录	214
一般靠近机翼的位子是几号	2
已经开放值机了 为什么我不能值机	94
别人呢帮我订的机票怎么查	200
国际航班导入	180
塑封冷吃兔可以带上飞机吗	127
座位信息在哪里？	162
儿童坐飞机带什么证件	106
发送同行人的电子登机牌	126
身份认证那个手机贴近为什么不行	346
我之前在航旅纵横选的座位，现在想取消座位无法操作怎么办？	44
如何查看改签成功不成功	238
问下怎么开电子行程单	273
我想问一下我乘坐的CZ390航班的飞机餐是午餐还是晚餐	184
你们人工客户电话是多少？	40
怎么预约值机	236
取消手机值机	10
牛奶可以托运?	194
为什么无法取消值机	44
帮老人买了机票，怎么提前选座	236
常客卡在哪里	359
怎么添加行李托运？	159
我的值机取消不掉	10
办了值机还需要换登机牌吗	95
你懂什么啊	186
因为值机没退，所以不能改啊	316
飞机乘机人手机号错误有事吗？	24
如何打开离线模式	66
你好！能邮寄机票报销凭证吗	183
我选的6D的是不是经济舱的位置呀？亲	56
取消值机后可以接着选择吗	77
新护照怎么无法添加	346
现在都支持哪家航空公司在线值机	142
想了解家人行程	109
你好，为何我用手机办理不了选座，迟迟收不到短信	94
我想认证ElD电子身份证怎么办	243
我们公司订的机票我现在个人买能买上同一个航班吗？	366
身份证变更姓名	271
桶装冻虾能托运吗	194
自己不出行帮别人能值机吗	161
如何取消帮别人选的座位	132
选坐位不知道在哪里操作	35
想取消预留座位如何操作	337
提前订餐	184
您好，我的值机办理成功了吗	162
为什么我办理不了值机	94
亲，我的国际航班都没有显示	214
国际机票在哪里可以查到	248
行程添加不上	284
已出机票，为什么办理不了值机	94
携带婴儿登记如何取票	286
多大年龄，可以独立坐飞机	9
现在怎么在这里订机票？	366
我是帮别人买的机票，怎么帮别人预约选座？	236
请问哪里有电子发票	183
我想问一下，下载了pro版，就可以看2011年的记录吗	83
未来行程要多久才能查到	200
可以取消值机吗	10
如何切换离线模式	31
为什么我的航班自动值机了？	337
请问办理了在线值机后去到机场流程是怎样？	61
证件已认证，怎么删除	20
身份证末位x怎么添加常旅客	224
怎么邮寄行程单	183
我要定烟台-北京7.26去、8.8回的往返机票，怎么操作不下去了？	366
可以帮忙查下航班信息那	200
在哪个选项上定座位？	35
儿童已有身份证，可以手机值机吗	14
我本人没有订今天从沈阳飞西安的机票，为什么在行程列表中有这个行程呢？客票号是8262501963205。能帮我查一下吗	39
行李额怎么购买	211
预约选座会被更改座位吗	143
查机票	248
如何取消自选座位	10
怎么购买托运	211
我最近的行程怎么查不到呢？	180
穆斯林餐	184
行程一直显示使用中	324
我乘座的南航cz8243没有提前值机吗	43
为什么台湾通行证行程显示不出来	180
我怎么可以提前选座？	236
dr6584的19号怎么值不了机位。	94
行程单邮寄有费用吗	183
可以兑换升舱或者VIP么？	221
儿童单独	9
航班延误 如何取消值机	10
可以先值机在纵横航旅上办，托运再到机场办吗	155
两大一小出门，如果我们大人选了座位，那小孩怎么办呢?他是固定的位置还是什么呢？第一次带娃坐飞机	14
我没有身份证怎么办	164
你好，为什么预约值机时只能添加除自己以外的两位乘客？	154
国际航空安检时间	160
为家人买的票，可以给他们选座吗	157
你说的界面没有可享服务页或行程详细页	180
航班上东西忘了还能找回来吗	34
怎么选座位？	35
最晚托运时间	160
座位预约	236
添加的朋友电话号码如何修改？	285
为什么不能添加同行人	268
值机怎么取消	10
首都机场哪里可以寄存东西	327
添加证件	243
可以添加家人信息吗	368
如何在APP里添加孩子的信息	368
身份证丢了怎么值机取票	164
怎么添加别人的行程	180
帮我查一下，我的机票订购了吗	200
我帮别人办理值机完	161
35排那两个位置有窗户吗	2
登机婴儿需要哪些证件	106
电子登机牌可以登机吗	302
hu7475怎么取消值机	10
怎么预订清真餐	257
你好，如何取得报销发票？	183
预定座位还可以换吗	316
飞机什么不能带	69
为什么我设置显示英文名与中文名不一致	365
我买了机会升舱	221
我在手机上值机了，到时候可以打印纸质登机牌么	95
预约值机在哪取消	182
为什么我值机不能添加同行人	268
瑞丽航空儿童手机无法值机	14
请问，从美国回中国，托运2件行李的重量是多少？谢谢您	19
共享的航班能手机办理值机吗	35
福州长乐国际机场临时身份证办理	164
荔波机场办理临时身份登记	164
open票是什么？	300
怎么添加不了行程？	284
嗨喽	274
看全球飞机航线图	64
托运行李液体	194
儿童已经取消值机了，大人怎么取消不了？	44
为什么无法认证	346
能改签吗	238
如何为家人选座	157
注销账户申请	250
超出的行李如何收费	211
帮我取消一下值机	10
帮我查下我这班一个叫李梦涵小姑娘的座位在哪里	162
所有航班值机时间	160
能查看别人的航班吗	109
买票怎么操作	366
怎么帮别人选座预留座位	337
为什么上传的行程没有审核成功	210
我想咨询一下，我的账户可不可以给同行的人办理值机	157
你好为什么我的预约值机操作不了	148
怎么取得电子行程单	273
我的选座完成了吗？	162
中转旅客要领取托运的行李再托运吗	122
婴儿需要领取飞机票吗	23
手机号码注销	285
如何升级pro	166
手机上可以选位置吗	35
预约座位可以吗	236
孕妇人工安检	21
选座无法取消	44
到机场客服处租轮椅吗？	190
如何帮孩子值机	14
圆通快递，长春市高新技术开发区三佳新村B栋109单元13514413309朱立春	279
手动添加了行程，一直没有通过	180
为什么我的手机号码改不了？	285
有在线客服吗？	40
取消值机还可以重新选座位吗	77
怎么改值机	316
临时身份证办理	164
摆渡车怎么坐	80
过了飞机起飞时间可以退票吗	238
为什么绑定了护照显示不出行程	167
延误证明在哪里	292
如何删除认证的护照	20
修改密码	145
保险还能在买吗	269
发票报销	183
不能取消值机为什么	44
什么是航班拥挤度	249
如何帮其他人取票	223
为什么航班没有显示	180
雷暴天气	336
pro怎么下载	166
同行人6人	154
查询常用联系人航班信息	109
既然不能保证我的座位，那你们提前预约值机有啥意思呢？我已经给朋友发送过座位了，现在岂不是很难看？	143
为什么我的电子机票  查不到	70
无免费托运行李的航班，托运行李是怎么收费的	19
廉价飞机有免费行李托运吗？	19
您好！我的证件号显示被认证过了，是怎么回事呢？	13
已满12岁，没办身份证，如何购机票	106
购买延误险	269
为什么我的18年的行程，很多都没有显示	180
接送机订单如何取消	134
您好，上海浦东机场T2有行李寄存的地方吗？	327
怎么查别人的座位呢	162
行程保护	251
小孩怎么值机	14
如何办理登机牌	302
值机选座后如何托运行李	155
为什么票号输入都值不了机？	94
预约位置可以更换吗？	316
请问在哪里选座位	35
怎么进行选座？	35
这个办不了值机，是什么情况？	94
找不到预留座位	337
补打登机证明	315
重庆江北机场晚上关门吗？	198
航班不支持手机值机，怎么办？还有什么途径？	94
川航怎么付费升舱	221
取消预约值机还可以再次预约值机吗	77
行程单号	183
食品能托运吗	194
如何取消乘机凭证	72
请问怎么添加亚航行程	252
为啥我有的行程看不到	180
取消值机后可以再次值机吗	77
请问天津航空对随身携带行李箱的规定	69
行程删除了能恢复没	303
怎样查看机型座位图	56
