label	content
值机-值机选座失败	你好，为什么我值不了机？
【隐私规则】查询他人行程	如何帮别人查询预订信息
手机值机---为自己值机索引	在航旅纵横上办理值机
值机-值机选座失败	请问明天的6120航班为什么还不能值机？
行程-索要发票、行程单等	报销凭证
查询航班行李限额	祥鹏航空行李携带上机的尺寸？
乘机证件相关_未成年人	儿童需要提供什么证件办理登机
值机-值机选座失败	不能选座位呢
机票---预订机票	怎么购买机票
pro版下载	如何成为pro版用户
无法认证	认证怎么不能通过
常用联系人的页面在哪里	如何进入常用联系人页面
行李托运物品要求	托运牛奶多少液体
机票---预订机票	儿童无成人陪同服务怎么办理或买票
行李托运物品要求	自热米饭可以带上飞机或者托运吗
登机、过检时间	行李托运停止时间？
值机-部分国际航班或廉价或入疆入藏的航空不支持	春秋航空选座
他人值机-2天内无可办理的行程	哈喽 我想问一下 今晚有个朋友是从5：40从福州到北京的飞机  我这边帮他值机选座 为什么选不了 说是这两天内没有查到出行
什么是登机牌	电子值机牌可以直接登机么
无法添加同行人	添加同行人不行
如何补打登机牌	怎么补打登机牌
查询航班行李限额	He|l0，GS7900的经济仓，行李箱限额多少？谢谢！
通用---咨询客服电话	航旅电话
老人乘机	八十岁的老人可以坐飞机吗？
如何修改乘机凭证邮箱	如何更改登机凭证邮箱
【提取】行程缺失-如何手添	未显示行程
无法取消值机	网上值机取消不了
如何添加常用联系人	常用联系人在哪里添加
打招呼	有人么？
行李托运限额	20寸的行李箱不用办理托运是么
值机-同行人添加数量限制	预约值机为何只能添加两位其他乘客
值机详情-座位被预留	怎么为他人预留位置
手机值机是否还需取票	手机值机后还需要打印登机牌吗？
【提取】行程缺失-如何手添	我的行程没有更新
机票---预订机票	这里可以预订机票吗？
航司是否支持手机值机	瑞丽航空可以在线值机吗？
认证-催促审核进度	认证一直审核中
身份证消磁	身份证消磁能坐吗
修改英文名	护照中英文名字无法匹配
手机值机---为自己值机索引	您好！我怎么能看到我的手机值机之后的情况
行李托运物品要求	防晒喷雾可以托运上飞机吗？
抱怨	不行
座位标志说明	我所在的座位已被占用或锁定
如何查看电子行程单	你好，为什么查询不到我的行程单？
如何查看行程	可以查询多长时间内的行程
手机值机---为自己值机索引	你好！请问在哪选座位？
如何修改常用联系人	怎么管理常用联系人
通用---咨询客服电话	请问你们的客服电话是多少
无法取消值机	为什么不能取消值机
常用联系人的页面在哪里	常用联系人页面在哪里
预约选座失败	为何我的客票不能预约值机
值机-如何为同行人办理值机	如何为同行伙伴选位
【提取】行程缺失-如何手添	添加行程多久成功
行程-索要发票、行程单等	你们能寄给我行程单吗？
【提取】出现了非本人购票的航班	我这里显示非本人行程
值机-值机选座失败	为什么不能给同行的人办理值机
他人值机-部分航司儿童不支持办理	我的孩子机票怎么不能值机选座
未接机如何退款	接机退款
登机、过检时间	可以提前多久打印机票
航司是否支持手机值机	请问上海航空公司的航班可以在航旅纵横上选座吗？
行李中转	中转行李托运能直接到目的地吗
值机-值机选座失败	你好，宁波-台湾不能在这里值机吗？
【隐私规则】查询他人行程	只凭身份证怎么查航班
取消值机-如何为自己变更座位	怎么改不了座位了呢
机票---预订机票	怎么购买机票
接送机---如何申请接送机发票	神洲专车发票开错
手机值机---为自己值机索引	APP里面没有选座选项
手机值机---为自己值机索引	如何给未成年子女值机
如何获取电子登机牌	在哪里找已乘航班的电子登机牌？
如何办理升舱	川航机会升舱在什么位置操作
航司电话	南方航空公司电话
如何为他人值机	帮别人值机，
行李托运限额	托运三个人一个大箱子30公斤，行吗
【隐私规则】查询他人行程	能帮我查到朋友的航班信息吗
登机、过检时间	你好，儿童乘坐飞机已在航旅纵横上值机，柜台打印登机牌有没有截止时间？
【隐私规则】行程提取时间	如何退升舱
临时乘机证明办理	机场办理临时身份证需要多久
什么是值机	手机值机算换登机牌了吗？
携带物品要求	樟脑丸可以放行李箱里吗
无法取消值机	值机被更改，无法取消😡😡😡
退票、改签	网上值机之后还可以改签吗
机票---预订机票	不能购买机票吗
如何查看行程	我在美国能否查找美国境内的航班信息
认证-取消认证	怎么取消或修改已认证的证件
【提取】行程缺失-如何手添	行程不见了
租车	如何租车
账户信息-获取不到验证码	验证码收不到
机票---票价、余票提醒	如何查看以前的机票
航司电话	怎样联系航空公司
值机-同行人添加数量限制	我只有2个同行人呀
打招呼	在没
手机值机---为自己值机索引	麻烦问一下，我想知道如何预选第二个行程座位
预约值机-关于预约选座是否靠谱的疑问	已经预约选座，离起飞还有一天了，怎么还没有确定座位
手机值机---为自己值机索引	怎么值机
离线地图下载	离线模式怎么开
通用---咨询客服电话	你们有电话吗
飞机有wifi吗	怎么预定机上无线
航班动态-航班动态状态不准	航班动态错误播报！！！！！
非本人行程无法值机	非本人行程不可值机
未显示国际行程	我想问问，为什么我们从三亚飞日本的机票查不到
登机、过检时间	什么时候值机
值机详情-未开放选座、什么时间开放选座	6月19日川航什么时间可以订座
【提取】行程缺失-如何手添	我的名字有做过更改，更改之前的航线记录怎么没有了呢
如何查看行程	用护照号怎么查询航班
轮椅、病人所需设备	机场轮椅服务
手机值机托运问题	网上值机可以行李托运吗
【其他】怎么获得乘机证明	个人乘机凭证
行李托运物品要求	自热小火锅可以托运么
值机-如何为同行人办理值机	本人可以为同行人选座位吗
行李托运物品要求	学校手工锤子能办理托运吗？
他人值机-部分航司儿童不支持办理	幼儿如何办理值机？
值机详情-未开放选座、什么时间开放选座	手机值机可以提前多久
行李托运限额	托运行李额度
值机-值机选座失败	为什么不能手机值机
值机详情-未开放选座、什么时间开放选座	选座时间在什么
如何添加同行人	该乘客的航班与已添加乘客不同
关于南航选座	Cz3532值机
航司电话	山东航空电话
退票、改签	我能把10月1号的飞机票改签到明天吗
他人值机-部分航司儿童不支持办理	怎样把儿童设置为同行人
抱怨	投诉你！
如何查看行程	怎么查看所有的已飞航线
什么是open状态	open票是怎么来的
修改中文名	手机值机姓名不对
【提取】行程缺失-如何手添	机票已出，为何没有显示
延误险	飞机延误如何索赔
值机详情-座位被预留	预留座位
未显示国际行程	我这次飞日本的航班为什么在我的足迹里面没有显示？
航班详情-拥挤度的意思	您好，app里的拥挤度是指飞机的客座率吗？拥挤度是不是等于购买机票的人数 ÷  飞机的总座位数呢？
如何为他人值机	你好，我可以帮别人锁定座位吗？
值机详情-未开放选座、什么时间开放选座	什么时候可以开始选座位
如何预约选座	前排座位，预选需要加费吗？
行程-索要发票、行程单等	乘机凭证，发票
值机详情-如何删除常用联系人	怎么删除常用联系人
他人值机-部分航司儿童不支持办理	为什么厦门航空儿童不可以值机选位？
【提取】行程缺失-如何手添	联程票只显示了第一程
行李托运限额	如果超过免费托运额度
行李托运物品要求	化妆品能托运吗
添加新证件格式错误	认证提示认证格式错误怎么回事
如何获取电子登机牌	我值机的登机牌看不到怎么办
如何升级	怎么查我下载的版本是不是新的
行李超重	你好，我想问一下怎么在线购买行李额
